label,text
2,"julgo improcedente o pedido de indenização substitutiva do período de estabilidade gestante. julgo procedente a pretensão formulada para reconhecer o período avulso de 21/01/2015 a 31/08/2015, e, por conseguinte, condenar a reclamada ao pagamento das seguintes verbas: férias proporcionais, na razão de 7/12 avos, acrescidas de 1/3 constitucional 13º salário proporcional, na razão de 7/12 avos fgts do período (8% e 40%). condeno ainda a reclamada na obrigação de fazer consistente em proceder às anotações na ctps da reclamante para retificar a data de admissão para o 21/01/2015, no prazo de 48 (quarenta e oito) horas após o trânsito em julgado, sob pena de multa diária de r$ 200,00-, cumuláveis até r$ 2.000,00-, após o que serão efetuadas por servidor desta vara, sem prejuízo da comunicação do fato à srte/ce e execução das astreintes. julgo procedente a pretensão para condenar a reclamada ao pagamento das diferenças salariais dos anos de 2015, 2016, 2017 e 2018, com base nos índices de reajuste previstos nas cct´s anexadas aos autos, observando-se a data base de incidência. julgo improcedente o pleito de pagamento de horas extras. julgo improcedente o pedido. condeno a reclamada ao pagamento de honorários advocatícios, no percentual de 15% sobre o valor que resultar da liquidação da sentença, ao advogado da parte autora, bem como condeno a reclamante ao pagamento de honorários advocatícios, no percentual de 15% sobre o valor dos pedidos julgados improcedentes, não havendo falar em compensação entre honorários (art. 791-a, § 3º, da clt). julgo procedente em parte as pretensões formuladas para condenar a reclamada a pagar à reclamante, no prazo de oito dias, as seguintes verbas: a) férias proporcionais, na razão de 7/12 avos, acrescidas de 1/3 constitucional (art. 7º, xvii, cf art. 146, caput e parágrafo único, da clt) b) 13º salário proporcional, na razão de 7/12 avos, conforme art. 3º da lei 4.090/62 c) fgts do período avulso (8% e 40%), nos termos da lei nº 8.036/90 d) diferenças salariais dos anos de 2015, 2016, 2017 e 2018, com base nos índices de reajuste previstos nas cct´s (doc. julgo improcedente os demais pedidos formulados. condeno a reclamada ao pagamento de honorários advocatícios, no percentual de 15% sobre o valor que resultar da liquidação da sentença, ao advogado da parte autora. condeno a reclamante ao pagamento de honorários advocatícios, no percentual de 15% sobre o valor dos pedidos julgados improcedentes, no entanto, em face da concessão dos benefícios da justiça gratuita à parte autora, fica suspensa a exigibilidade da sua obrigação, na forma do art. 791-a, § 4º, da clt, já que a obtenção de créditos em decorrência da presente sentença não é suficiente para retirar-lhe a condição de insuficiência de recursos que justificou a concessão dos benefícios da justiça gratuita. "
1,"julgo extinto o presente feito, sem apreciação do mérito, na forma do ar... "
1,extinto o processo por desistência 
0,"julgo extinta, por sentença, a presente execução, em face da prescrição intercorrente, com fundamento no artigo 40, 4º, da lei n.º 6.830/80 c/c o artigo 174 do ctn.transitada em julgado esta sentença, arquivem-se os autos observadas às formalidades legais.p.r.i. "
3,"condeno a reclamada a restituir à reclamante os valores indevidamente descontados, no importe de r$ 85,00 (oitenta e cinco reais) em abril, r$ 300,00 (trezentos reais) em maio/13 e 250,00 (duzentos e cinquenta reais) em agosto/13. decide este juízo julgar procedente, em parte, a postulação de marcia silva domingos em face de br hotel ltda, para condenar a parte reclamada, nos termos da fundamentação supra, deduzindo-se os valores pagos sob igual título, observando-se a evolução salarial, o período de validade das normas coletivas e excluindo os dias não trabalhados, a pagar: multa do art. 477 da clt 25,68 horas extras por mês, apuradas com o adicional normativo e integradas ao salário, pela habitualidade, para cômputo de diferenças de repouso semanal remunerado, fgts (a ser depositado na conta vinculada da reclamante), férias 1/3 e 13º salário diferenças de férias 1/3, gratificação natalina e fgts, em razão da integração do repouso semanal remunerado ao salário a restituir à reclamante os valores indevidamente descontados, no importe de r$ 85,00 (oitenta e cinco reais) em abril, r$ 300,00 (trezentos reais) em maio/13 e 250,00 (duzentos e cinquenta reais) em agosto/13 e a depositar, na conta vinculada da reclamante (em razão do pedido de demissão), o fgts de todo o período. "
0,"nego provimento, já que não há, na decisão de fls. 4288, qualquer omissão, contradição ou obscuridade a ser sanada. "
2,"defiro a juntada do depoimento, considerando que foi prestado em 06/10/2015, momento posterior ao prazo concedido nestes autos. "
2,"declaro a competência desta justi??a do trabalho para conhecer e julgar o pleito referente a obrigação de fazer postulada, consubstanciada no pleito de comprovação de recolhimento da contribuição previdenciária decorrente do contrato de trabalho noticiado nos autos. defiro o pagamento dos títulos abaixo indicado, inclusive nos valores apontados: e.1) aviso prévio de 33 (trinta e três) dias e sua integração para os fins (clt, art. 487, § 4º) 1.260,00 e.2) férias vencidas de 2016/2017, 3/12 avos, acrescidas de um terço 1.352,00 e.3) férias proporcionais de 2017/2018, 3/12 avos, acrescidas de um terço, considerando os reflexos do aviso prévio 338,00 e.4) 13º salário proporcionais de 2017, com a repercussão do aviso prévio 990,00. defiro o pedido abaixo: ""e.6) fgts (todo período de 02/12/2016 a 30/11/2017) mais indenização rescisória de 40% (quarenta por cento) do fgts, bem como, requer o levantamento dos depósitos fundiários existentes na conta vinculada da cef, com a dedução da importância levantada"". defiro este pagamento, no montante de r$ 990,00. defiro o pedido de multa do artigo 477 da clt, fixando-a em r$ 990,00. defiro o pedido de aplicação da multa do 467 da clt fixando-a em r$ 3.650,00. defiro o pedido, obrigação de fazer, de a ré principal comprovar o recolhimento das contribuições previdenciárias decorrente do contrato de trabalho firmando com a parte do autora. julgo procedente, em parte, a presente ação trabalhista condenando a ré, neriservt limpeza e conservacao ltda - epp e master confeccoes, limpeza e carga e descarga eireli - me e o institutos paraibanos de educacao, este de forma subsidiária, a pagar a parte autora, adelia gomes dos santos , os seguintes títulos: e.1) aviso prévio de 33 (trinta e três) dias e sua integração para os fins (clt, art. 487, § 4º)1.260,00 e.2) férias vencidas de 2016/2017, acrescidas de um terço1.352,00 e.3) férias proporcionais de 2017/2018, 2/12, acrescidas de um terço, considerando os reflexos do aviso prévio338,00e.4) 13º salário proporcionais de 2017, com a repercussão do aviso prévio 990,00 diferença de fgts e sua multa de 40%, no montante de r$ 683,53 saldo salário de novembro de 2017, no valor de 990,00 multa do artigo 477 da clt, fixando-a em r$ 990,00 e multa do 467 da clt fixando-a em r$ 3.650,00. "
3,nego seguimento ao recurso ordinário da reclamada por deserção. 
0,"defiro o requerido a fls. 230, item ?1?, expedindo-se mandado para regularização da representação no prazo de 10 dias, sob pena de destituição do cargo de inventariante. "
3,"defiro o requerimento na forma da súmula 427 do c. julgo improcedente o pedido de reconhecimento do período clandestino anterior ao registrado na ctps e reconheço que o autor manteve contrato empregatício com a demandada no período de 04.12.17 a 02.06.18, na função de auxiliar de serviços gerais, tendo recebido como último salário o valor de r$ 1.100,00. julgo improcedentes ainda os pedidos de retificação da ctps do autor quanto ao período clandestino de emprego e à função registrada, bem como as postulações às diferenças de aviso prévio, de férias mais 1/3, de 13º salário e de fgts acrescido de 40%. julgo procedente o pleito de horas extras, acrescidas de 50%, bem como suas repercussões no repouso semanal remunerado, no aviso prévio, nas férias mais 1/3, nos 13º salários, e no fgts acrescido de 40%. julgo procedente o pedido referente ao adicional noturno. julgo improcedente, portanto, o pleito em destaque. julgo improcedente o pedido de aplicação da multa do art. 467, da clt. defiro o requerimento. condeno o reclamante ao pagamento de honorários advocatícios de sucumbência, em favor do advogado da demandada no importe de 10% sobre a somatória de todos os pedidos que foram julgados integralmente improcedentes, conforme se apurar em liquidação de sentença. condeno a reclamada ao pagamento de honorários sucumbenciais em favor do advogado parte adversa, no percentual de 10% da condenação, excetuadas da apuração a contribuição previdenciária patronal, os honorários periciais e as custas. decido julgar procedente em parte a presente reclamação para condenar a reclamada quallyhorti comércio e importação ltda epp, após o trânsito em julgado da sentença, a pagar ao reclamante andré rodrigues de almeida as seguintes verbas de natureza indenizatória: repercussões das horas extras nas férias mais 1/3 e no fgts mais 40%, além dos títulos a seguir enumerados, os quais têm natureza salarial: horas extras e suas repercussões no aviso prévio, nos 13º salários e no repouso semanal remunerado, tudo de acordo com a fundamentação e em conformidade com a planilha em anexo já acrescida dos acessórios legais, as quais passam a fazer parte deste dispositivo como se nele estivesse transcritas. "
2,"decido extinguir com resolução de mérito os pedidos correlatos, com fulcro no art. 487, ii, do cpc. julgo procedente em parte os pedidos autorais para reconhecer a existência de vínculo empregatício do reclamante com a ré desde o dia 02/05/2012 até o dia 02/02/2015, sem a projeção do aviso prévio. julgo procedentes os pedidos abaixo relacionados: 1- pagamento do aviso prévio de 36 dias 2- salários atrasados dos meses de novembro e dezembro de 2014 e janeiro de 2015 3- férias proporcionais (08/12) 1/3 4- 13º salário integral de 2014 5- depósitos fundiários de todo o contrato de trabalho mais multa de 40% sobre todos os depósitos fundiários do período de contrato laboral 6- pagamento da multa do art. defiro o pagamento de horas extras por dia de labor, inclusive pela supressão do intervalo intrajornada (s. 437 do c.tst) e interjornada. defiro os reflexos incidentes sobre 13ºs salários, rsr, férias simples e proporcionais 1/3, depósitos de fgts (no limite do pedido). julgo procedente em parte o pedido de adicional de insalubridade no grau médio, isto é, de 20%, no período de02/05/2012 a junho de 2014. defiro o pleito, uma vez que preenchidos os requisitos do art. 790, §3°, da clt, e do artigo 98 e ss. condeno o reclamado ao pagamento dos honorários periciais, nos termos do artigo 790-b da consolidação das leis do trabalho, que arbitro em r$ 2.000,00, valor compatível com a complexidade da prova produzida, com as despesas realizadas e com o tempo despendido para a elaboração do laudo. "
1,"julgo extinto o processo sem resolução do mérito por ilegitimidade passiva quanto ao pedido de repetição de indébito do período de 03/2007 a 02/2008 e parcialmente procedentes os demais pedidos formulados por maria silva em face do instituto nacional do seguro social inss. condeno o réu ao pagamento, em favor da autora, do benefício auxílio-doença acidentário, espécie 91, a partir do 16º dia da data do acidente até 14/08/2006, de 31/08/2007 a 31/10/2008 e de 21/11/2009 a 28/01/2010, devendo as parcelas vencidas deverão ser acrescidas de correção monetária, calculadas a partir de cada um dos vencimentos, e de juros de mora a contar da citação, observados os critérios previstos na lei 11.960/09. condeno o réu, ainda, a efetuar o pagamento, em favor da autora, dos valores correspondentes às diferenças entre o benefício auxílio-doença, espécie 31, e o benefício auxílio-doença, espécie 91, do período compreendido entre 09/03/2010 a 16/04/2010, monetariamente acrescidas de correção monetária, calculadas a partir de cada um dos vencimentos, e de juros de mora a contar da citação, observados os critérios previstos na lei 11.960/09. condeno o réu, outrossim, ao pagamento, em favor da autora, do benefício auxílio-acidente, na proporção de 50% do salário de benefício, nos termos do artigo 86, parágrafo 1º. condeno o réu, ainda, ao pagamento de honorários advocatícios equivalentes a 15% do valor da condenação, incidente sobre as parcelas devidas até a data da prolação da sentença (art. 20, § 3º do código de processo civil e súmula 111 do superior tribunal de justiça). "
